index;uf;cidade;populacao_estimada;uf_name
3355;SP;Brejo Alegre;2911;São Paulo
3356;SP;Brodowski;25605;São Paulo
3357;SP;Brotas;24862;São Paulo
3358;SP;Buri;20050;São Paulo
3359;SP;Buritama;17414;São Paulo
3360;SP;Buritizal;4547;São Paulo
3361;SP;Cabrália Paulista;4222;São Paulo
3362;SP;Cabreúva;51130;São Paulo
3363;SP;Caçapava;95752;São Paulo
3364;SP;Cachoeira Paulista;33827;São Paulo
3365;SP;Caconde;19031;São Paulo
3366;SP;Cafelândia;17917;São Paulo
3367;SP;Caiabu;4195;São Paulo
3368;SP;Caieiras;104044;São Paulo
3369;SP;Caiuá;6017;São Paulo
3370;SP;Cajamar;79034;São Paulo
3371;SP;Cajati;28441;São Paulo
3372;SP;Cajobi;10649;São Paulo
3373;SP;Cajuru;26613;São Paulo
3374;SP;Campina do Monte Alegre;6088;São Paulo
3375;SP;Campinas;1223237;São Paulo
3376;SP;Campo Limpo Paulista;86407;São Paulo
3377;SP;Campos do Jordão;52713;São Paulo
3378;SP;Campos Novos Paulista;5028;São Paulo
3379;SP;Cananéia;12542;São Paulo
3380;SP;Canas;5268;São Paulo
3381;SP;Cândido Mota;31410;São Paulo
3382;SP;Cândido Rodrigues;2805;São Paulo
3383;SP;Canitar;5365;São Paulo
3384;SP;Capão Bonito;47098;São Paulo
3385;SP;Capela do Alto;21257;São Paulo
3386;SP;Capivari;56973;São Paulo
3387;SP;Caraguatatuba;125194;São Paulo
3388;SP;Carapicuíba;405375;São Paulo
3389;SP;Cardoso;12371;São Paulo
3390;SP;Casa Branca;30655;São Paulo
3391;SP;Cássia dos Coqueiros;2488;São Paulo
3392;SP;Castilho;21521;São Paulo
3393;SP;Catanduva;123114;São Paulo
3394;SP;Catiguá;7905;São Paulo
3395;SP;Cedral;9452;São Paulo
3396;SP;Cerqueira César;20391;São Paulo
3397;SP;Cerquilho;50631;São Paulo
3398;SP;Cesário Lange;18595;São Paulo
3399;SP;Charqueada;17539;São Paulo
3400;SP;Clementina;8894;São Paulo
3401;SP;Colina;18601;São Paulo
3402;SP;Colômbia;6223;São Paulo
3403;SP;Conchal;28491;São Paulo
3404;SP;Conchas;18138;São Paulo
3405;SP;Cordeirópolis;25116;São Paulo
3406;SP;Coroados;6197;São Paulo
3407;SP;Coronel Macedo;4591;São Paulo
3408;SP;Corumbataí;4072;São Paulo
3409;SP;Cosmópolis;74662;São Paulo
3410;SP;Cosmorama;7289;São Paulo
3411;SP;Cotia;257882;São Paulo
3412;SP;Cravinhos;35858;São Paulo
3413;SP;Cristais Paulista;8803;São Paulo
3414;SP;Cruzália;2021;São Paulo
3415;SP;Cruzeiro;82895;São Paulo
3416;SP;Cubatão;132521;São Paulo
3417;SP;Cunha;21373;São Paulo
3418;SP;Descalvado;34097;São Paulo
3419;SP;Diadema;429550;São Paulo
3420;SP;Dirce Reis;1805;São Paulo
3421;SP;Divinolândia;11027;São Paulo
3422;SP;Dobrada;9088;São Paulo
3423;SP;Dois Córregos;27704;São Paulo
3424;SP;Dolcinópolis;2108;São Paulo
3425;SP;Dourado;8883;São Paulo
3426;SP;Dracena;47287;São Paulo
3427;SP;Duartina;12421;São Paulo
3428;SP;Dumont;10174;São Paulo
3429;SP;Echaporã;6026;São Paulo
3430;SP;Eldorado;15592;São Paulo
3431;SP;Elias Fausto;18095;São Paulo
3432;SP;Elisiário;3742;São Paulo
3433;SP;Embaúba;2446;São Paulo
3434;SP;Embu das Artes;279264;São Paulo
3435;SP;Embu-Guaçu;70402;São Paulo
3436;SP;Emilianópolis;3238;São Paulo
3437;SP;Engenheiro Coelho;21712;São Paulo
3438;SP;Espírito Santo do Pinhal;44607;São Paulo
3439;SP;Espírito Santo do Turvo;4926;São Paulo
3440;SP;Estrela d'Oeste;8420;São Paulo
3441;SP;Estrela do Norte;2774;São Paulo
3442;SP;Euclides da Cunha Paulista;9280;São Paulo
3443;SP;Fartura;16102;São Paulo
3444;SP;Fernandópolis;69680;São Paulo
3445;SP;Fernando Prestes;5805;São Paulo
3446;SP;Fernão;1739;São Paulo
3447;SP;Ferraz de Vasconcelos;198661;São Paulo
3448;SP;Flora Rica;1397;São Paulo
3449;SP;Floreal;2884;São Paulo
3450;SP;Flórida Paulista;14936;São Paulo
3451;SP;Florínea;2631;São Paulo
3452;SP;Franca;358539;São Paulo
3453;SP;Francisco Morato;179372;São Paulo
3454;SP;Franco da Rocha;158438;São Paulo
3455;SP;Gabriel Monteiro;2776;São Paulo
3456;SP;Gália;6419;São Paulo
3457;SP;Garça;44429;São Paulo
3458;SP;Gastão Vidigal;4911;São Paulo
3459;SP;Gavião Peixoto;4841;São Paulo
3460;SP;General Salgado;10855;São Paulo
3461;SP;Getulina;11485;São Paulo
3462;SP;Glicério;4842;São Paulo
3463;SP;Guaiçara;12416;São Paulo
3464;SP;Guaimbê;5806;São Paulo
3465;SP;Guaíra;41283;São Paulo
3466;SP;Guapiaçu;22087;São Paulo
3467;SP;Guapiara;16896;São Paulo
3468;SP;Guará;21394;São Paulo
3469;SP;Guaraçaí;8258;São Paulo
3470;SP;Guaraci;11382;São Paulo
3471;SP;Guarani d'Oeste;1996;São Paulo
3472;SP;Guarantã;6685;São Paulo
3473;SP;Guararapes;33257;São Paulo
3474;SP;Guararema;30465;São Paulo
3475;SP;Guaratinguetá;123192;São Paulo
3476;SP;Guareí;19244;São Paulo
3477;SP;Guariba;40857;São Paulo
3478;SP;Guarujá;324977;São Paulo
3479;SP;Guarulhos;1404694;São Paulo
3480;SP;Guatapará;7760;São Paulo
3481;SP;Guzolândia;5346;São Paulo
3482;SP;Herculândia;9649;São Paulo
3483;SP;Holambra;15605;São Paulo
3484;SP;Hortolândia;237570;São Paulo
3485;SP;Iacanga;12002;São Paulo
3486;SP;Iacri;6269;São Paulo
3487;SP;Iaras;9786;São Paulo
3488;SP;Ibaté;35830;São Paulo
3489;SP;Ibirá;12639;São Paulo
3490;SP;Ibirarema;7926;São Paulo
3491;SP;Ibitinga;61150;São Paulo
3492;SP;Ibiúna;80062;São Paulo
3493;SP;Icém;8363;São Paulo
3494;SP;Iepê;8228;São Paulo
3495;SP;Igaraçu do Tietê;24821;São Paulo
3496;SP;Igarapava;30791;São Paulo
3497;SP;Igaratá;9631;São Paulo
3498;SP;Iguape;31117;São Paulo
3499;SP;Ilhabela;36194;São Paulo
3500;SP;Ilha Comprida;11552;São Paulo
3501;SP;Ilha Solteira;26886;São Paulo
3502;SP;Indaiatuba;260690;São Paulo
3503;SP;Indiana;4873;São Paulo
3504;SP;Indiaporã;3876;São Paulo
3505;SP;Inúbia Paulista;4045;São Paulo
3506;SP;Ipaussu;15165;São Paulo
3507;SP;Iperó;38771;São Paulo
3508;SP;Ipeúna;7824;São Paulo
3509;SP;Ipiguá;5557;São Paulo
3510;SP;Iporanga;4180;São Paulo
3511;SP;Ipuã;16794;São Paulo
3512;SP;Iracemápolis;24982;São Paulo
3513;SP;Irapuã;8101;São Paulo
3514;SP;Irapuru;8356;São Paulo
3515;SP;Itaberá;17405;São Paulo
3516;SP;Itaí;27632;São Paulo
3517;SP;Itajobi;15331;São Paulo
3518;SP;Itaju;3937;São Paulo
3519;SP;Itanhaém;104351;São Paulo
3520;SP;Itaoca;3332;São Paulo
3521;SP;Itapecerica da Serra;179574;São Paulo
3522;SP;Itapetininga;167106;São Paulo
3523;SP;Itapeva;95241;São Paulo
3524;SP;Itapevi;244131;São Paulo
3525;SP;Itapira;75683;São Paulo
3526;SP;Itapirapuã Paulista;4294;São Paulo
3527;SP;Itápolis;43536;São Paulo
3528;SP;Itaporanga;15197;São Paulo
3529;SP;Itapuí;14297;São Paulo
3530;SP;Itapura;4994;São Paulo
3531;SP;Itaquaquecetuba;379082;São Paulo
3532;SP;Itararé;50778;São Paulo
3533;SP;Itariri;17754;São Paulo
3534;SP;Itatiba;124254;São Paulo
3535;SP;Itatinga;21139;São Paulo
3536;SP;Itirapina;18610;São Paulo
3537;SP;Itirapuã;6587;São Paulo
3538;SP;Itobi;7862;São Paulo
3539;SP;Itu;177150;São Paulo
3540;SP;Itupeva;64330;São Paulo
3541;SP;Ituverava;42259;São Paulo
3542;SP;Jaborandi;6963;São Paulo
3543;SP;Jaboticabal;78029;São Paulo
3544;SP;Jacareí;237119;São Paulo
3545;SP;Jaci;7322;São Paulo
3546;SP;Jacupiranga;17911;São Paulo
3547;SP;Jaguariúna;59921;São Paulo
3548;SP;Jales;49291;São Paulo
3549;SP;Jambeiro;6828;São Paulo
3550;SP;Jandira;127734;São Paulo
3551;SP;Jardinópolis;45544;São Paulo
3552;SP;Jarinu;31173;São Paulo
3553;SP;Jaú;153463;São Paulo
3554;SP;Jeriquara;3143;São Paulo
3555;SP;Joanópolis;13453;São Paulo
3556;SP;João Ramalho;4577;São Paulo
3557;SP;José Bonifácio;37707;São Paulo
3558;SP;Júlio Mesquita;4824;São Paulo
3559;SP;Jumirim;3467;São Paulo
3560;SP;Jundiaí;426935;São Paulo
3561;SP;Junqueirópolis;20978;São Paulo
3562;SP;Juquiá;18627;São Paulo
3563;SP;Juquitiba;31844;São Paulo
3564;SP;Lagoinha;4882;São Paulo
3565;SP;Laranjal Paulista;29047;São Paulo
3566;SP;Lavínia;12581;São Paulo
3567;SP;Lavrinhas;7361;São Paulo
3568;SP;Leme;105273;São Paulo
3569;SP;Lençóis Paulista;69533;São Paulo
3570;SP;Limeira;310783;São Paulo
3571;SP;Lindóia;8201;São Paulo
3572;SP;Lins;78978;São Paulo
3573;SP;Lorena;89532;São Paulo
3574;SP;Lourdes;2311;São Paulo
3575;SP;Louveira;51007;São Paulo
3576;SP;Lucélia;22022;São Paulo
3577;SP;Lucianópolis;2412;São Paulo
3578;SP;Luís Antônio;15628;São Paulo
3579;SP;Luiziânia;5918;São Paulo
3580;SP;Lupércio;4608;São Paulo
3581;SP;Lutécia;2623;São Paulo
3582;SP;Macatuba;17263;São Paulo
3583;SP;Macaubal;8174;São Paulo
3584;SP;Macedônia;3686;São Paulo
3585;SP;Magda;3086;São Paulo
3586;SP;Mairinque;47723;São Paulo
3587;SP;Mairiporã;103645;São Paulo
3588;SP;Manduri;9972;São Paulo
3589;SP;Marabá Paulista;6039;São Paulo
3590;SP;Maracaí;14069;São Paulo
3591;SP;Marapoama;3097;São Paulo
3592;SP;Mariápolis;4098;São Paulo
3593;SP;Marília;242249;São Paulo
3594;SP;Marinópolis;2101;São Paulo
3595;SP;Martinópolis;26791;São Paulo
3596;SP;Matão;84069;São Paulo
3597;SP;Mauá;481725;São Paulo
3598;SP;Mendonça;5638;São Paulo
3599;SP;Meridiano;3813;São Paulo
3600;SP;Mesópolis;1903;São Paulo
3601;SP;Miguelópolis;22480;São Paulo
3602;SP;Mineiros do Tietê;13023;São Paulo
3603;SP;Miracatu;19511;São Paulo
3604;SP;Mira Estrela;3125;São Paulo
3605;SP;Mirandópolis;29844;São Paulo
3606;SP;Mirante do Paranapanema;18415;São Paulo
3607;SP;Mirassol;60768;São Paulo
3608;SP;Mirassolândia;4966;São Paulo
3609;SP;Mococa;69072;São Paulo
3610;SP;Mogi das Cruzes;455587;São Paulo
3611;SP;Mogi Guaçu;154146;São Paulo
3612;SP;Mogi Mirim;94098;São Paulo
3613;SP;Mombuca;3523;São Paulo
3614;SP;Monções;2274;São Paulo
3615;SP;Mongaguá;58567;São Paulo
3616;SP;Monte Alegre do Sul;8181;São Paulo
3617;SP;Monte Alto;51039;São Paulo
3618;SP;Monte Aprazível;25651;São Paulo
3619;SP;Monte Azul Paulista;18928;São Paulo
3620;SP;Monte Castelo;4166;São Paulo
3621;SP;Monteiro Lobato;4739;São Paulo
3622;SP;Monte Mor;61707;São Paulo
3623;SP;Morro Agudo;33598;São Paulo
3624;SP;Morungaba;13936;São Paulo
3625;SP;Motuca;4831;São Paulo
3626;SP;Murutinga do Sul;4525;São Paulo
3627;SP;Nantes;3215;São Paulo
3628;SP;Narandiba;4950;São Paulo
3629;SP;Natividade da Serra;6624;São Paulo
3630;SP;Nazaré Paulista;18866;São Paulo
3631;SP;Neves Paulista;8917;São Paulo
3632;SP;Nhandeara;11575;São Paulo
3633;SP;Nipoã;5381;São Paulo
3634;SP;Nova Aliança;7161;São Paulo
3635;SP;Nova Campina;9962;São Paulo
3636;SP;Nova Canaã Paulista;1824;São Paulo
3637;SP;Nova Castilho;1290;São Paulo
3638;SP;Nova Europa;11519;São Paulo
3639;SP;Nova Granada;21871;São Paulo
3640;SP;Nova Guataporanga;2333;São Paulo
3641;SP;Nova Independência;4135;São Paulo
3642;SP;Novais;6057;São Paulo
3643;SP;Nova Luzitânia;4217;São Paulo
3644;SP;Nova Odessa;61716;São Paulo
3645;SP;Novo Horizonte;41765;São Paulo
3646;SP;Nuporanga;7522;São Paulo
3647;SP;Ocauçu;4294;São Paulo
3648;SP;Óleo;2447;São Paulo
3649;SP;Olímpia;55477;São Paulo
3650;SP;Onda Verde;4462;São Paulo
3651;SP;Oriente;6569;São Paulo
3652;SP;Orindiúva;7318;São Paulo
3653;SP;Orlândia;44682;São Paulo
3654;SP;Osasco;701428;São Paulo
3655;SP;Oscar Bressane;2603;São Paulo
3656;SP;Osvaldo Cruz;33118;São Paulo
3657;SP;Ourinhos;115139;São Paulo
3658;SP;Ouroeste;10712;São Paulo
3659;SP;Ouro Verde;8676;São Paulo
3660;SP;Pacaembu;14326;São Paulo
3661;SP;Palestina;13285;São Paulo
3662;SP;Palmares Paulista;13691;São Paulo
3663;SP;Palmeira d'Oeste;9173;São Paulo
3664;SP;Palmital;22322;São Paulo
3665;SP;Panorama;15944;São Paulo
3666;SP;Paraguaçu Paulista;46180;São Paulo
3667;SP;Paraibuna;18302;São Paulo
3668;SP;Paraíso;6536;São Paulo
3669;SP;Paranapanema;20588;São Paulo
3670;SP;Paranapuã;4112;São Paulo
3671;SP;Parapuã;10934;São Paulo
3672;SP;Pardinho;6579;São Paulo
3673;SP;Pariquera-Açu;19797;São Paulo
3674;SP;Parisi;2177;São Paulo
3675;SP;Patrocínio Paulista;14941;São Paulo
3676;SP;Paulicéia;7540;São Paulo
3677;SP;Paulínia;114508;São Paulo
3678;SP;Paulistânia;1835;São Paulo
3679;SP;Paulo de Faria;8973;São Paulo
3680;SP;Pederneiras;47523;São Paulo
3681;SP;Pedra Bela;6127;São Paulo
3682;SP;Pedranópolis;2468;São Paulo
3683;SP;Pedregulho;16876;São Paulo
3684;SP;Pedreira;48992;São Paulo
3685;SP;Pedrinhas Paulista;3109;São Paulo
3686;SP;Pedro de Toledo;11507;São Paulo
3687;SP;Penápolis;64098;São Paulo
3688;SP;Pereira Barreto;25685;São Paulo
3689;SP;Pereiras;8875;São Paulo
3690;SP;Peruíbe;69697;São Paulo
3691;SP;Piacatu;6093;São Paulo
3692;SP;Piedade;55731;São Paulo
3693;SP;Pilar do Sul;29612;São Paulo
3694;SP;Pindamonhangaba;171885;São Paulo
3695;SP;Pindorama;17378;São Paulo
3696;SP;Pinhalzinho;15564;São Paulo
3697;SP;Piquerobi;3706;São Paulo
3698;SP;Piquete;13495;São Paulo
3699;SP;Piracaia;27617;São Paulo
3700;SP;Piracicaba;410275;São Paulo
3701;SP;Piraju;29930;São Paulo
3702;SP;Pirajuí;25939;São Paulo
3703;SP;Pirangi;11524;São Paulo
3704;SP;Pirapora do Bom Jesus;19453;São Paulo
3705;SP;Pirapozinho;27974;São Paulo
3706;SP;Pirassununga;77330;São Paulo
3707;SP;Piratininga;13890;São Paulo
3708;SP;Pitangueiras;40430;São Paulo
3709;SP;Planalto;5370;São Paulo
3710;SP;Platina;3606;São Paulo
3711;SP;Poá;119221;São Paulo
3712;SP;Poloni;6166;São Paulo
3713;SP;Pompéia;22326;São Paulo
3714;SP;Pongaí;3385;São Paulo
3715;SP;Pontal;51717;São Paulo
3716;SP;Pontalinda;4719;São Paulo
3717;SP;Pontes Gestal;2576;São Paulo
3718;SP;Populina;4136;São Paulo
3719;SP;Porangaba;10205;São Paulo
3720;SP;Porto Feliz;53698;São Paulo
3721;SP;Porto Ferreira;56848;São Paulo
3722;SP;Potim;25603;São Paulo
3723;SP;Potirendaba;17668;São Paulo
3724;SP;Pracinha;4327;São Paulo
3725;SP;Pradópolis;22239;São Paulo
3726;SP;Praia Grande;336454;São Paulo
3727;SP;Pratânia;5371;São Paulo
3728;SP;Presidente Alves;4067;São Paulo
3729;SP;Presidente Bernardes;12943;São Paulo
3730;SP;Presidente Epitácio;44572;São Paulo
3731;SP;Presidente Prudente;231953;São Paulo
3732;SP;Presidente Venceslau;39648;São Paulo
3733;SP;Promissão;41211;São Paulo
3734;SP;Quadra;3902;São Paulo
3735;SP;Quatá;14309;São Paulo
3736;SP;Queiroz;3513;São Paulo
3737;SP;Queluz;13788;São Paulo
3738;SP;Quintana;6736;São Paulo
3739;SP;Rafard;9126;São Paulo
3740;SP;Rancharia;29743;São Paulo
3741;SP;Redenção da Serra;3827;São Paulo
3742;SP;Regente Feijó;20523;São Paulo
3743;SP;Reginópolis;10047;São Paulo
3744;SP;Registro;56463;São Paulo
3745;SP;Restinga;7762;São Paulo
3746;SP;Ribeira;3320;São Paulo
3747;SP;Ribeirão Bonito;13376;São Paulo
3748;SP;Ribeirão Branco;15984;São Paulo
3749;SP;Ribeirão Corrente;4786;São Paulo
3750;SP;Ribeirão do Sul;4537;São Paulo
3751;SP;Ribeirão dos Índios;2222;São Paulo
3752;SP;Ribeirão Grande;7686;São Paulo
3753;SP;Ribeirão Pires;125238;São Paulo
3754;SP;Ribeirão Preto;720116;São Paulo
3755;SP;Riversul;5364;São Paulo
3756;SP;Rifaina;3651;São Paulo
3757;SP;Rincão;10824;São Paulo
3758;SP;Rinópolis;9940;São Paulo
3759;SP;Rio Claro;209548;São Paulo
3760;SP;Rio das Pedras;36233;São Paulo
3761;SP;Rio Grande da Serra;52009;São Paulo
3762;SP;Riolândia;12856;São Paulo
3763;SP;Rosana;15929;São Paulo
3764;SP;Roseira;10888;São Paulo
3765;SP;Rubiácea;3195;São Paulo
3766;SP;Rubinéia;3191;São Paulo
3767;SP;Sabino;5638;São Paulo
3768;SP;Sagres;2427;São Paulo
3769;SP;Sales;6481;São Paulo
3770;SP;Sales Oliveira;12103;São Paulo
3771;SP;Salesópolis;17363;São Paulo
3772;SP;Salmourão;5372;São Paulo
3773;SP;Saltinho;8498;São Paulo
3774;SP;Salto;120779;São Paulo
3775;SP;Salto de Pirapora;46285;São Paulo
3776;SP;Salto Grande;9396;São Paulo
3777;SP;Sandovalina;4405;São Paulo
3778;SP;Santa Adélia;15639;São Paulo
3779;SP;Santa Albertina;6036;São Paulo
3780;SP;Santa Bárbara d'Oeste;195278;São Paulo
3781;SP;Santa Branca;14925;São Paulo
3782;SP;Santa Clara d'Oeste;2111;São Paulo
3783;SP;Santa Cruz da Conceição;4584;São Paulo
3784;SP;Santa Cruz da Esperança;2166;São Paulo
3785;SP;Santa Cruz das Palmeiras;35102;São Paulo
3786;SP;Santa Cruz do Rio Pardo;48207;São Paulo
3787;SP;Santa Ernestina;5577;São Paulo
3788;SP;Santa Fé do Sul;32796;São Paulo
3789;SP;Santa Gertrudes;27850;São Paulo
3790;SP;Santa Isabel;58529;São Paulo
3791;SP;Santa Lúcia;8889;São Paulo
3792;SP;Santa Maria da Serra;6298;São Paulo
3793;SP;Santa Mercedes;2947;São Paulo
3794;SP;Santana da Ponte Pensa;1448;São Paulo
3795;SP;Santana de Parnaíba;145073;São Paulo
3796;SP;Santa Rita d'Oeste;2476;São Paulo
3797;SP;Santa Rita do Passa Quatro;27641;São Paulo
3798;SP;Santa Rosa de Viterbo;26960;São Paulo
3799;SP;Santa Salete;1558;São Paulo
3800;SP;Santo Anastácio;20855;São Paulo
3801;SP;Santo André;723889;São Paulo
3802;SP;Santo Antônio da Alegria;7024;São Paulo
3803;SP;Santo Antônio de Posse;23742;São Paulo
3804;SP;Santo Antônio do Aracanguá;8541;São Paulo
3805;SP;Santo Antônio do Jardim;5926;São Paulo
3806;SP;Santo Antônio do Pinhal;6843;São Paulo
3807;SP;Santo Expedito;3159;São Paulo
3808;SP;Santópolis do Aguapeí;4856;São Paulo
3809;SP;Santos;433991;São Paulo
3810;SP;São Bento do Sapucaí;10907;São Paulo
3811;SP;São Bernardo do Campo;849874;São Paulo
3812;SP;São Caetano do Sul;162763;São Paulo
3813;SP;São Carlos;256915;São Paulo
3814;SP;São Francisco;2813;São Paulo
3815;SP;São João da Boa Vista;92315;São Paulo
3816;SP;São João das Duas Pontes;2555;São Paulo
3817;SP;São João de Iracema;1942;São Paulo
3818;SP;São João do Pau d'Alho;2095;São Paulo
3819;SP;São Joaquim da Barra;52737;São Paulo
3820;SP;São José da Bela Vista;8991;São Paulo
3821;SP;São José do Barreiro;4141;São Paulo
3822;SP;São José do Rio Pardo;55298;São Paulo
3823;SP;São José do Rio Preto;469173;São Paulo
3824;SP;São José dos Campos;737310;São Paulo
3825;SP;São Lourenço da Serra;16127;São Paulo
3826;SP;São Luiz do Paraitinga;10693;São Paulo
3827;SP;São Manuel;41287;São Paulo
3828;SP;São Miguel Arcanjo;33071;São Paulo
3829;SP;São Paulo;12396372;São Paulo
3830;SP;São Pedro;36298;São Paulo
3831;SP;São Pedro do Turvo;7724;São Paulo
3832;SP;São Roque;93076;São Paulo
3833;SP;São Sebastião;91637;São Paulo
3834;SP;São Sebastião da Grama;12137;São Paulo
3835;SP;São Simão;15446;São Paulo
3836;SP;São Vicente;370839;São Paulo
3837;SP;Sarapuí;10493;São Paulo
3838;SP;Sarutaiá;3623;São Paulo
3839;SP;Sebastianópolis do Sul;3595;São Paulo
3840;SP;Serra Azul;15292;São Paulo
3841;SP;Serrana;46166;São Paulo
3842;SP;Serra Negra;29669;São Paulo
3843;SP;Sertãozinho;128432;São Paulo
3844;SP;Sete Barras;12731;São Paulo
3845;SP;Severínia;17820;São Paulo
3846;SP;Silveiras;6375;São Paulo
3847;SP;Socorro;41690;São Paulo
3848;SP;Sorocaba;695328;São Paulo
3849;SP;Sud Mennucci;7738;São Paulo
3850;SP;Sumaré;289875;São Paulo
3851;SP;Suzano;303397;São Paulo
3852;SP;Suzanápolis;4063;São Paulo
3853;SP;Tabapuã;12561;São Paulo
3854;SP;Tabatinga;16787;São Paulo
3855;SP;Taboão da Serra;297528;São Paulo
3856;SP;Taciba;6371;São Paulo
3857;SP;Taguaí;14415;São Paulo
3858;SP;Taiaçu;6346;São Paulo
3859;SP;Taiúva;5562;São Paulo
3860;SP;Tambaú;23255;São Paulo
3861;SP;Tanabi;26231;São Paulo
3862;SP;Tapiraí;7725;São Paulo
3863;SP;Tapiratiba;12940;São Paulo
3864;SP;Taquaral;2815;São Paulo
3865;SP;Taquaritinga;57547;São Paulo
3866;SP;Taquarituba;23292;São Paulo
3867;SP;Taquarivaí;5968;São Paulo
3868;SP;Tarabai;7609;São Paulo
3869;SP;Tarumã;15361;São Paulo
3870;SP;Tatuí;124134;São Paulo
3871;SP;Taubaté;320820;São Paulo
3872;SP;Tejupá;4452;São Paulo
3873;SP;Teodoro Sampaio;23395;São Paulo
3874;SP;Terra Roxa;9502;São Paulo
3875;SP;Tietê;42946;São Paulo
3876;SP;Timburi;2647;São Paulo
3877;SP;Torre de Pedra;2432;São Paulo
3878;SP;Torrinha;10100;São Paulo
3879;SP;Trabiju;1752;São Paulo
3880;SP;Tremembé;48228;São Paulo
3881;SP;Três Fronteiras;5856;São Paulo
3882;SP;Tuiuti;7058;São Paulo
3883;SP;Tupã;65615;São Paulo
3884;SP;Tupi Paulista;15670;São Paulo
3885;SP;Turiúba;2024;São Paulo
3886;SP;Turmalina;1667;São Paulo
3887;SP;Ubarana;6488;São Paulo
3888;SP;Ubatuba;92819;São Paulo
3889;SP;Ubirajara;4828;São Paulo
3890;SP;Uchoa;10191;São Paulo
3891;SP;União Paulista;1886;São Paulo
3892;SP;Urânia;9125;São Paulo
3893;SP;Uru;1142;São Paulo
3894;SP;Urupês;13965;São Paulo
3895;SP;Valentim Gentil;13732;São Paulo
3896;SP;Valinhos;133169;São Paulo
3897;SP;Valparaíso;27154;São Paulo
3898;SP;Vargem;10842;São Paulo
3899;SP;Vargem Grande do Sul;43368;São Paulo
3900;SP;Vargem Grande Paulista;54315;São Paulo
3901;SP;Várzea Paulista;124269;São Paulo
3902;SP;Vera Cruz;10804;São Paulo
3903;SP;Vinhedo;81516;São Paulo
3904;SP;Viradouro;19133;São Paulo
3905;SP;Vista Alegre do Alto;9163;São Paulo
3906;SP;Vitória Brasil;1852;São Paulo
3907;SP;Votorantim;124468;São Paulo
3908;SP;Votuporanga;96106;São Paulo
3909;SP;Zacarias;2784;São Paulo
3910;SP;Chavantes;12418;São Paulo
3911;SP;Estiva Gerbi;11507;São Paulo
3912;PR;Abatiá;7360;Paraná
3913;PR;Adrianópolis;5797;Paraná
3914;PR;Agudos do Sul;9567;Paraná
3915;PR;Almirante Tamandaré;121420;Paraná
3916;PR;Altamira do Paraná;1429;Paraná
3917;PR;Altônia;22293;Paraná
3918;PR;Alto Paraná;14945;Paraná
3919;PR;Alto Piquiri;9722;Paraná
3920;PR;Alvorada do Sul;11598;Paraná
3921;PR;Amaporã;6405;Paraná
3922;PR;Ampére;19466;Paraná
3923;PR;Anahy;2774;Paraná
3924;PR;Andirá;19823;Paraná
3925;PR;Ângulo;2931;Paraná
3926;PR;Antonina;18919;Paraná
3927;PR;Antônio Olinto;7421;Paraná
3928;PR;Apucarana;137438;Paraná
3929;PR;Arapongas;126545;Paraná
3930;PR;Arapoti;28480;Paraná
3931;PR;Arapuã;2951;Paraná
3932;PR;Araruna;14029;Paraná
3933;PR;Araucária;148522;Paraná
3934;PR;Ariranha do Ivaí;2026;Paraná
3935;PR;Assaí;14792;Paraná
3936;PR;Assis Chateaubriand;33306;Paraná
3937;PR;Astorga;26304;Paraná
3938;PR;Atalaia;3871;Paraná
3939;PR;Balsa Nova;13238;Paraná
3940;PR;Bandeirantes;31061;Paraná
3941;PR;Barbosa Ferraz;11287;Paraná
3942;PR;Barracão;10347;Paraná
3943;PR;Barra do Jacaré;2781;Paraná
3944;PR;Bela Vista da Caroba;3404;Paraná
3945;PR;Bela Vista do Paraíso;15400;Paraná
3946;PR;Bituruna;16411;Paraná
3947;PR;Boa Esperança;3991;Paraná
3948;PR;Boa Esperança do Iguaçu;2437;Paraná
3949;PR;Boa Ventura de São Roque;6343;Paraná
3950;PR;Boa Vista da Aparecida;7524;Paraná
3951;PR;Bocaiúva do Sul;13308;Paraná
3952;PR;Bom Jesus do Sul;3472;Paraná
3953;PR;Bom Sucesso;7103;Paraná
3954;PR;Bom Sucesso do Sul;3244;Paraná
3955;PR;Borrazópolis;6290;Paraná
3956;PR;Braganey;5338;Paraná
